"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","testMainPage","Surefire suite","Sat Oct 04 17:16:46 UTC 2025","skipped","Sat Oct 04 17:16:46 UTC 2025","playground.tests.PlayGroundMainTest","Surefire test","playground.tests.PlayGroundMainTest","testMainPage"
"","0","testPopUpTitlePage","Surefire suite","Sat Oct 04 17:16:46 UTC 2025","skipped","Sat Oct 04 17:16:46 UTC 2025","playground.tests.PopUpWindowTest","Surefire test","playground.tests.PopUpWindowTest","testPopUpTitlePage"
"","0","testClickDropDownChooseOtherItem","Surefire suite","Sat Oct 04 17:16:33 UTC 2025","unknown","Sat Oct 04 17:16:33 UTC 2025","playground.tests.MultiLevelDropDownTest","Surefire test","playground.tests.MultiLevelDropDownTest","testClickDropDownChooseOtherItem"
"","0","setUp","Surefire suite","Sat Oct 04 17:16:45 UTC 2025","broken","Sat Oct 04 17:16:45 UTC 2025","playground.tests.MouseHoverTest","Surefire test","playground.tests.MouseHoverTest","setUp"
"","1","testClickRatingStarsNumber","Surefire suite","Sat Oct 04 17:16:44 UTC 2025","skipped","Sat Oct 04 17:16:44 UTC 2025","playground.tests.RatingTest","Surefire test","playground.tests.RatingTest","testClickRatingStarsNumber"
"","0","setUp","Surefire suite","Sat Oct 04 17:16:45 UTC 2025","broken","Sat Oct 04 17:16:45 UTC 2025","playground.tests.TagsInputBoxTest","Surefire test","playground.tests.TagsInputBoxTest","setUp"
"","1","testAssertMouseHoverPrice","Surefire suite","Sat Oct 04 17:16:45 UTC 2025","skipped","Sat Oct 04 17:16:45 UTC 2025","playground.tests.MouseHoverTest","Surefire test","playground.tests.MouseHoverTest","testAssertMouseHoverPrice"
"","0","testGetPercent","Surefire suite","Sat Oct 04 17:16:33 UTC 2025","unknown","Sat Oct 04 17:16:33 UTC 2025","playground.tests.ShadowDomTest","Surefire test","playground.tests.ShadowDomTest","testGetPercent"
"","0","testScrollAndClickButton","Surefire suite","Sat Oct 04 17:16:45 UTC 2025","skipped","Sat Oct 04 17:16:45 UTC 2025","playground.tests.CoveredElementsTest","Surefire test","playground.tests.CoveredElementsTest","testScrollAndClickButton"
"","1","setUp","Surefire suite","Sat Oct 04 17:16:46 UTC 2025","broken","Sat Oct 04 17:16:46 UTC 2025","playground.tests.PlayGroundMainTest","Surefire test","playground.tests.PlayGroundMainTest","setUp"
"","0","testAddTag","Surefire suite","Sat Oct 04 17:16:45 UTC 2025","skipped","Sat Oct 04 17:16:45 UTC 2025","playground.tests.TagsInputBoxTest","Surefire test","playground.tests.TagsInputBoxTest","testAddTag"
"","0","testAddRecord","Surefire suite","Sat Oct 04 17:16:45 UTC 2025","skipped","Sat Oct 04 17:16:45 UTC 2025","playground.tests.BudgetTrackerTest","Surefire test","playground.tests.BudgetTrackerTest","testAddRecord"
"","0","testShownInfoSuccess","Surefire suite","Sat Oct 04 17:16:33 UTC 2025","unknown","Sat Oct 04 17:16:33 UTC 2025","playground.tests.VerifyAccountTest","Surefire test","playground.tests.VerifyAccountTest","testShownInfoSuccess"
"","0","testClickDropDownChooseItem","Surefire suite","Sat Oct 04 17:16:33 UTC 2025","unknown","Sat Oct 04 17:16:33 UTC 2025","playground.tests.MultiLevelDropDownTest","Surefire test","playground.tests.MultiLevelDropDownTest","testClickDropDownChooseItem"
"","0","setUp","Surefire suite","Sat Oct 04 17:16:45 UTC 2025","broken","Sat Oct 04 17:16:45 UTC 2025","playground.tests.SortedListTest","Surefire test","playground.tests.SortedListTest","setUp"
"","0","testEnterTheCode","Surefire suite","Sat Oct 04 17:16:33 UTC 2025","unknown","Sat Oct 04 17:16:33 UTC 2025","playground.tests.VerifyAccountTest","Surefire test","playground.tests.VerifyAccountTest","testEnterTheCode"
"","0","setUp","Surefire suite","Sat Oct 04 17:16:45 UTC 2025","broken","Sat Oct 04 17:16:45 UTC 2025","playground.tests.BudgetTrackerTest","Surefire test","playground.tests.BudgetTrackerTest","setUp"
"","2","testDynamic","Surefire suite","Sat Oct 04 17:16:33 UTC 2025","unknown","Sat Oct 04 17:16:33 UTC 2025","playground.tests.DynamicSelenideTest","Surefire test","playground.tests.DynamicSelenideTest","testDynamic"
"","0","testGetDropDownTitle","Surefire suite","Sat Oct 04 17:16:33 UTC 2025","unknown","Sat Oct 04 17:16:33 UTC 2025","playground.tests.MultiLevelDropDownTest","Surefire test","playground.tests.MultiLevelDropDownTest","testGetDropDownTitle"
"","1","setUp","Surefire suite","Sat Oct 04 17:16:44 UTC 2025","broken","Sat Oct 04 17:16:44 UTC 2025","playground.tests.RatingTest","Surefire test","playground.tests.RatingTest","setUp"
"","0","testClickMenuItem","Surefire suite","Sat Oct 04 17:16:46 UTC 2025","skipped","Sat Oct 04 17:16:46 UTC 2025","playground.tests.RightClickMenuTest","Surefire test","playground.tests.RightClickMenuTest","testClickMenuItem"
"","0","testAssertTitle","Surefire suite","Sat Oct 04 17:16:45 UTC 2025","skipped","Sat Oct 04 17:16:45 UTC 2025","playground.tests.MouseHoverTest","Surefire test","playground.tests.MouseHoverTest","testAssertTitle"
"","1","testAddTag","Surefire suite","Sat Oct 04 17:16:45 UTC 2025","skipped","Sat Oct 04 17:16:45 UTC 2025","playground.tests.TagsInputBoxTest","Surefire test","playground.tests.TagsInputBoxTest","testAddTag"
"","0","testInnerSubTitleIsSown","Surefire suite","Sat Oct 04 17:16:45 UTC 2025","skipped","Sat Oct 04 17:16:45 UTC 2025","playground.tests.OnBoardingModalTest","Surefire test","playground.tests.OnBoardingModalTest","testInnerSubTitleIsSown"
"","0","testClickMenuItem","Surefire suite","Sat Oct 04 17:16:46 UTC 2025","skipped","Sat Oct 04 17:16:46 UTC 2025","playground.tests.RightClickMenuTest","Surefire test","playground.tests.RightClickMenuTest","testClickMenuItem"
"","0","testPopUpText","Surefire suite","Sat Oct 04 17:16:46 UTC 2025","skipped","Sat Oct 04 17:16:46 UTC 2025","playground.tests.PopUpWindowTest","Surefire test","playground.tests.PopUpWindowTest","testPopUpText"
"","0","testContainsItemAs","Surefire suite","Sat Oct 04 17:16:33 UTC 2025","unknown","Sat Oct 04 17:16:33 UTC 2025","playground.tests.MultiLevelDropDownTest","Surefire test","playground.tests.MultiLevelDropDownTest","testContainsItemAs"
